id,id-new,genreNo,favorite,songName_text,songDetail_text,songSubtitle_text,starMax,combinedTier,combinedTierUra,clearTier,dfcTier,clearTierUra,dfcTierUra,date,debut,source,volume,replaygain,order,starEasy,starNormal,starHard,starMania,starUra,shinutiEasy,shinutiNormal,shinutiHard,shinutiMania,shinutiUra,shinutiEasyDuet,shinutiNormalDuet,shinutiHardDuet,shinutiManiaDuet,shinutiUraDuet,scoreEasy,scoreNormal,scoreHard,scoreMania,scoreUra,branchEasy,branchNormal,branchHard,branchMania,branchUra,songName_font,songDetail_font,songSubtitle_font,previewPos,fumenOffsetPos,tjaFileHash,areFilesGZipped,uniqueId,songFileName
dobhbs,,3,False,Hyper Bass (feat. Yunomi),DEN-ON-BU,Jingumae Sando High School,9,0.0,0.0,,,,,2021-01-16,Nijiiro,NS1,1.0,-6.2,1078,2,2,5,9,0,5830,4080,2110,1140,0,5830,4080,2110,1140,0,1001330,1002400,1000930,1000980,0,False,False,False,False,False,1,1,1,97667,0,0,False,936,song_dobhbs
ralive,,3,False,ALiVE,,REDALiCE,9,0.0,0.0,,,,,2020-08-15,Nijiiro,Nijiiro,1.0,-8.26,1079,3,4,6,9,0,6480,3670,1920,1210,0,6480,3670,1920,1210,0,1000040,1001300,1000480,1007500,0,False,False,False,False,False,1,1,1,49511,20,0,False,571,song_ralive
pixelg,,3,False,Pixel Galaxy,,Keitaro Ujiie (Snail's House / Ujico＊),9,0.0,0.0,,,,,2019-04-13,Green,Nijiiro,1.0,-5.01,1080,4,5,6,9,0,5340,3470,2510,1360,0,5340,3470,2510,1360,0,1000580,1001760,1001780,1006400,0,False,False,False,False,False,1,1,1,104099,20,0,False,543,song_pixelg
thgsat,,3,False,Genso no Satellite,Touhou Project Arrange,Butaotome,9,0.0,0.0,,,,,2015-03-11,AC0 Murasaki,Nijiiro,1.0,-7.24,1081,4,6,7,9,0,8930,4700,2620,1620,0,8940,4700,2620,1620,0,1000330,1001100,1001760,1000920,0,False,False,False,False,False,1,1,1,49545,20,0,False,708,song_thgsat
bbkkbk,,3,False,B.B.K.K.B.K.K.,BOF2013 -KONZERTSAAL-,nora2r,9,0.0,0.0,,,,,2019-08-01,Green,Nijiiro,1.0,-7.6,1082,4,6,7,9,0,4900,3390,1930,1180,0,4900,3390,1930,1180,0,1000600,1000770,1001010,1007240,0,False,False,False,False,False,1,1,1,33978,20,0,False,78,song_bbkkbk
confli,,3,False,conflict,BOF2011 -Intersection of conflict-,cranky + siromaru,9,0.0,0.0,,,,,2016-09-14,Red,Nijiiro,1.0,-7.33,1083,4,5,7,9,0,5420,3740,1940,1350,0,5420,3730,1940,1350,0,1000260,1002500,1004520,1001700,0,False,False,False,False,False,1,1,1,12932,20,0,False,147,song_confli
thkero,,3,False,Kero9destiny,Touhou Project Arrange,Silver Forest,9,0.0,0.0,,,,,2014-07-16,AC0 Kimidori,Nijiiro,1.0,-7.61,1084,4,6,6,9,0,5910,4190,2250,1290,0,5910,4190,2250,1290,0,1000570,1000750,1002500,1001610,0,False,False,False,False,False,1,1,1,9977,20,0,False,710,song_thkero
108689097,thsclp,3,False,Scarlet Police on Ghetto Patrol in 12:00AM,Touhou Project Arrange,Lettuce Shichijou Group,9,0.0,0.0,,,,,2022-10-28,Nijiiro,TJA,1.0,0.0,1085,2,2,5,8,9,8940,6460,2840,1770,1140,9174,6622,2906,1821,1248,1000940,1000480,1000860,1005240,1004160,False,False,False,False,False,1,1,1,23063,2000,108689097,False,,song_108689097
dobbkr,,3,False,Bakuretsu Thaumazein (Prod. ChibaNyan),DEN-ON-BU,Teion International High School,8,0.0,0.0,,,,,2023-03-08,Nijiiro,NS2,0.71,-3.13,1086,3,6,6,8,0,5870,3020,2010,1200,0,5870,3020,2010,1190,0,1001030,1002760,1002410,1007400,0,False,False,False,False,False,1,1,1,33768,0,0,False,2099,song_dobbkr
76920642,,3,False,!!!Cirno's Perfect Math Time!!!,Touhou Project Arrange,Dr. MARON respected by IOSYS & t+pazolite,10,16.0,0.0,Difficult,?,,,2023-11-16,Nijiiro,TJA,1.0,0.0,1087,5,7,8,10,0,4170,2610,1760,1000,0,5376,3225,2127,1322,1420,1001030,1001420,1004820,1003300,0,False,False,False,False,False,1,1,1,69799,0,76920642,False,,song_76920642
dobakb,,3,False,AKIBA 20XX,DEN-ON-BU,Sotokanda Bungei High School,10,8.0,0.0,Moderate,?,,,2023-03-01,Nijiiro,NS2,0.71,-4.15,1088,5,7,8,10,0,4210,2660,1900,1210,0,4210,2660,1900,1210,0,1002160,1000180,1000500,1001290,0,False,False,False,False,False,1,1,1,73300,0,0,False,2094,song_dobakb
altale,,3,False,Altale,BOF2014 -GO BACK 2 YOUR ROOTS-,Sakuzyo,10,11.5,11.5,,,Strong,B,2019-04-20,Green,Nijiiro,1.0,-6.16,1089,4,4,6,8,10,8720,6240,2780,1820,1210,8720,6240,2780,1820,1210,1000860,1000180,1000620,1000500,1000100,False,False,False,False,False,1,1,1,94419,20,0,False,51,song_altale
aragam,,3,False,Aragami,BOF2014 -GO BACK 2 YOUR ROOTS-,xi,10,11.5,0.0,Strong,B,,,2022-06-04,Nijiiro,Nijiiro,1.0,-7.6,1090,4,7,8,10,0,6730,3730,2400,1190,0,6730,3730,2400,1190,1000,1000440,1002240,1000000,1002610,0,False,False,False,False,False,1,1,1,81451,20,0,False,1,song_aragam
btlno1,,3,False,BATTLE NO.1,SOUND VOLTEX The 8th KAC Song Contest,TANO*C Sound Team,10,9.5,0.0,Moderate,B,,,2021-10-02,Nijiiro,Nijiiro,1.0,-6.14,1091,4,6,6,10,0,4340,2830,2100,1020,0,4340,2830,2100,1020,1000,1001860,1000800,1002000,1006900,0,False,False,False,False,False,1,1,1,42106,20,0,False,1,song_btlno1
thclmt,,3,False,Calamity Fortune,BOF2013 -Touhou Ondan Yuugi 5-,LeaF,10,7.75,18.5,Strong,E,Extremely Difficult,S,2019-10-17,Green,Nijiiro,1.0,-7.73,1092,4,6,7,10,10,4910,3350,1930,940,830,4910,3350,1930,940,820,1000710,1002100,1002970,1006960,1011910,False,False,False,False,False,1,1,1,102119,20,0,False,703,song_thclmt
204165744,,3,False,Chronomia,BOF2016 -Legendary Again-,Lime,10,3.0,0.0,Weak,?,,,2023-10-21,Nijiiro,TJA,1.0,0.0,1093,5,7,8,10,0,3710,2060,1560,1040,0,3802,2079,1574,1038,1420,1000890,1003820,1000760,1007760,0,False,False,False,False,False,1,1,1,71285,0,204165744,False,,song_204165744
thchi2,,3,False,Cirno's Perfect Math Class 9th Anniversary Version,Touhou Project Arrange,IOSYS and Happy 9th Anniversary Friends,10,11.5,11.5,,,Strong,B,2017-09-06,Yellow,Nijiiro,1.0,-7.45,1094,3,4,5,9,10,7760,4330,2830,1330,1100,7760,4330,2820,1330,1100,1000280,1000370,1002900,1002330,1005000,False,False,False,False,False,1,1,1,2456,20,0,False,701,song_thchi2
129143178,,3,False,Destr0yer,BOF2018 -GO BACK 2 YOUR ROOTS-,Sakuzyo feat. Nikki Simmons,10,8.0,8.0,,,Moderate,?,2023-10-07,Nijiiro,TJA,1.0,0.0,1095,4,6,6,7,10,7140,4110,3030,2430,1240,7246,4149,3067,2590,1342,1000960,1001510,1002080,1000150,1007460,False,False,False,False,False,1,1,1,95658,0,129143178,False,,song_129143178
dogbit,,3,False,Dogbite,without Permission,t+pazolite,10,7.0,0.0,Moderate,D,,,2020-08-29,Nijiiro,Nijiiro,1.0,-5.26,1096,4,6,7,10,0,4960,3250,2040,1220,0,4960,3250,2040,1220,0,1000900,1000350,1001720,1001240,0,False,False,False,False,False,1,1,1,50536,20,0,False,186,song_dogbit
dreadn,,3,False,Dreadnought,BOF2015 -DAIKKESEN-,Mastermind(xi+nora2r),10,16.0,16.0,,,Difficult,A+,2019-08-20,Green,Nijiiro,1.0,-8.33,1097,4,6,6,9,10,6020,3880,2810,1550,930,6030,3880,2810,1540,930,1000380,1002320,1000390,1002700,1003650,False,False,False,False,False,1,1,1,93634,20,0,False,193,song_dreadn
thnlnd,,3,False,Eikyoku/Gyouan,Touhou Project×NAMCO SOUNDS,LindaAI-CUE,10,12.75,0.0,Strong,A,,,2015-09-01,AC0 Murasaki,Nijiiro,1.0,-6.53,1098,3,5,8,10,0,5560,4550,1920,1010,0,5560,4540,1910,1010,0,1000780,1001850,1004720,1005330,0,False,False,False,False,False,1,1,1,5685,20,0,False,717,song_thnlnd
xb1_fdive,fdive,3,False,FREEDOM DiVE↓,BOF2008 -MAXBEAT-,xi,10,7.0,0.0,Moderate,D,,,2019-02-28,PS4,XB1,1.0,0.0,1099,4,6,7,10,0,3700,3110,2160,970,0,500,500,500,500,500,1002400,1001660,1001280,1002880,0,False,False,False,False,False,1,1,1,64031,0,0,False,1,song_xb1_fdive
100105186,,3,False,Haikei Doppelgänger,,kemu feat. GUMI,10,-0.0,0.0,,,,,2088-08-08,,,1.0,0.0,1100,3,5,7,10,0,6790,4230,2180,1110,0,7936,4854,2500,1600,1420,1000440,1002120,1000200,1002110,0,False,False,False,False,False,1,1,1,46384,0,100105186,False,,song_100105186
inspio,,3,False,INSPION,Sound Production Studio INSPION Song,Daisuke Kurosawa × Muratatam,10,4.5,0.0,Weak,D,,,2017-08-10,Yellow,Nijiiro,1.0,-6.87,1101,5,6,8,10,0,4520,3020,1510,950,0,4530,3020,1510,950,0,1000020,1003180,1000530,1005700,0,False,False,False,False,False,1,1,1,43956,20,0,False,338,song_inspio
221165597,,3,False,Ka,,LeaF,10,-0.0,-0.0,,,,,2088-08-08,,,1.0,0.0,1102,5,7,8,10,10,6560,3260,2100,1450,940,8771,4273,2849,1923,1610,1001320,1002860,1004400,1004800,1005800,False,False,False,False,False,1,1,1,65400,0,221165597,False,,song_221165597
thflnd,,3,False,Last Brutal Sister Flandre・S,Touhou Project Arrange,beatMARIO,10,7.0,0.0,Moderate,D,,,2015-12-10,White,Nijiiro,1.0,-6.98,1103,4,6,7,10,0,4850,3570,2010,1050,0,4850,3560,2010,1050,0,1001600,1002600,1003470,1001150,0,False,False,False,False,False,1,1,1,40103,20,0,False,706,song_thflnd
thm241,,3,False,MATSUYOI Nightbug,Touhou Danmaku Kagura,COOL&CREATE (Amane + beatMARIO) ft. MARON,10,5.75,5.75,,,Moderate,E,2021-08-16,Nijiiro,Nijiiro,1.0,-6.42,1104,4,5,5,8,10,6540,3720,2210,1450,920,6550,3720,2210,1450,920,1000040,1001400,1001440,1002100,1004980,False,False,False,False,False,1,1,1,54985,20,0,False,1,song_thm241
mope,,3,False,Mopemope,BOF2017 -LEGEND EST A MYTH-,LeaF,10,10.75,0.0,Moderate,A,,,2019-08-06,Green,Nijiiro,1.0,-6.44,1105,4,5,7,10,0,9720,6420,4290,1990,0,9720,6420,4300,1990,0,1000940,1000380,1000110,1003690,0,False,False,False,False,False,1,1,1,26497,20,0,False,491,song_mope
parous,,3,False,Parousia,BOF2011 -Intersection of conflict-,xi,10,16.0,0.0,Difficult,A+,,,2020-09-05,Nijiiro,Nijiiro,1.0,-5.73,1106,4,6,6,10,0,6270,4480,2920,1270,0,6270,4480,2910,1270,0,1000060,1001480,1002160,1003290,0,False,False,False,False,False,1,1,1,80942,20,0,False,539,song_parous
mmaeod,,3,False,Re: End of a Dream,BOF2016 -Legendary Again-,uma vs. Morimori Atsushi,10,8.0,8.0,,,Moderate,?,2023-05-20,Nijiiro,Nijiiro,1.0,0.0,1107,5,5,5,7,10,4600,3580,2240,1660,1000,4610,3580,2240,1660,1000,1000100,1001880,1002800,1000620,1000400,False,False,False,False,False,1,1,1,20424,20,0,False,1,song_mmaeod
astero,,3,False,Asteroid,KORG Gadget Kamata Demo Song,Yuji Masubuchi,9,0.0,0.0,,,,,2017-06-01,Yellow,Nijiiro,1.0,-5.74,1108,5,7,8,9,0,6320,4730,2280,1270,0,6320,4730,2280,1270,0,1001140,1000970,1003140,1007280,0,False,False,False,False,False,1,1,1,11802,20,0,False,73,song_astero
brainp,,3,False,Brain Power,SOUND VOLTEX II -infinite infection- Contest,NOMA,9,0.0,0.0,,,,,2023-06-03,Nijiiro,Nijiiro,1.0,0.0,1109,4,5,6,9,0,6130,4320,2240,1410,0,6130,4320,2240,1410,1000,1000960,1000480,1003240,1004180,0,False,False,False,False,False,1,1,1,72721,20,0,False,1,song_brainp
gekits,gekite,3,False,Dai Kaizou!! Medley,Dai Kaizou!! Gekiteki Before/After,Suguru Matsutani,9,0.0,0.0,,,,,2009-12-17,AC13,Wii5,1.0,-4.71,1110,4,5,7,9,0,8770,6700,3070,2070,0,8220,6330,2960,2010,0,1000980,1000100,1001820,1001410,0,False,False,False,False,False,1,1,1,9545,0,0,False,1495,song_gekits
thchi3,,3,False,Ganso! Genius Cirno-chan☆,Touhou Project Arrange,Yuuya Kobayashi (IOSYS) feat. miko,9,0.0,0.0,,,,,2017-09-06,Yellow,Nijiiro,1.0,-7.49,1111,4,6,6,9,0,5320,2830,2040,1160,0,5320,2830,2040,1160,0,1001740,1001960,1003120,1004140,0,False,False,False,False,False,1,1,1,6565,20,0,False,702,song_thchi3
thgrip,,3,False,Grip & Break down !! -Tatsujin Edit.-,Touhou Project Arrange,SOUND HOLIC feat. Nana Takahashi,9,0.0,0.0,,,,,2014-01-15,AC0 Momoiro,XB1DLC,1.0,-6.29,1112,4,5,6,7,9,5090,3700,2440,2000,1290,5100,3700,2440,1990,1290,1000450,1001000,1000400,1003700,1005330,False,False,False,False,False,1,1,1,51410,20,0,False,707,song_thgrip
dobhov,,3,False,Hand Over (Prod. TEMPLIME),DEN-ON-BU,Sotokanda Bungei High School,9,0.0,0.0,,,,,2021-01-16,Nijiiro,NS1,1.0,-6.39,1113,3,4,4,9,0,9440,4870,2690,1520,0,9440,4870,2690,1520,0,1000800,1001310,1000120,1000320,0,False,False,False,False,False,1,1,1,70413,0,0,False,937,song_dobhov
zzernc,,3,False,"Help me, ERINNNNNN!! -Cranky remix-",Touhou Project Arrange,cranky,9,0.0,0.0,,,,,2015-01-29,AC0 Kimidori,Gen3LimitedTime,0.71,-10.61,1114,3,4,7,9,0,5490,3550,2080,1470,0,5525,3560,2080,1470,0,1000490,1002050,1002380,1002770,0,False,False,False,False,False,1,1,1,33357,0,0,False,1904,song_zzernc
hypmic,,3,False,Hypnosis Mic -Division Battle Anthem-,Hypnosis Mic -Division Rap Battle-,Division All Stars,9,0.0,0.0,,,,,2019-09-05,NS1,PS4,1.0,-9.09,1115,4,6,7,9,0,2430,1560,800,610,0,2430,1560,800,600,0,1000240,1002360,1008800,1014480,0,False,False,False,False,False,1,1,1,86378,20,0,False,865,song_hypmic
dobbsk,,3,False,Idol Berserker (feat. Takafumi Sato),DEN-ON-BU,Futaba Kayano (CV: Sena Horikoshi),9,0.0,0.0,,,,,2020-11-11,Nijiiro,Nijiiro,1.0,-6.58,1116,3,4,5,7,9,7740,4560,2480,1710,1170,7740,4560,2480,1710,1160,1000220,1001720,1002120,1001700,1007580,False,False,False,False,False,1,1,1,60370,20,0,False,182,song_dobbsk
gekit4,,3,False,Inscrutable Battle,Dai Kaizou!! Gekiteki Before/After,Suguru Matsutani,9,0.0,0.0,,,,,2017-02-02,3DS3,3DS3,1.0,-4.38,1117,4,5,7,9,0,18510,14270,5410,3650,0,18510,14270,5410,3650,0,1000240,1000400,1000850,1000100,0,False,False,False,False,False,1,1,1,9480,0,0,False,1593,song_gekit4
135806038,,3,False,Licht,PolaPoriPosuPo,Wakazo,9,0.0,0.0,,,,,2023-12-25,Nijiiro,TJA,1.0,0.0,1118,2,4,4,7,9,10330,6270,3370,2440,1540,10416,6329,3412,2481,1550,1000380,1001160,1000910,1000920,1001500,False,False,False,False,False,1,1,1,60315,0,135806038,False,,song_135806038
kuma,exkuma,3,False,Mori no Kuma-san,The Other Day I Met a Bear,Baba Yoshihiro,9,0.0,0.0,,,,,2003-10-06,AC5,Nijiiro,1.0,-7.5,1119,1,1,1,1,9,10290,9260,5030,5020,1780,10290,9260,5020,4990,1780,1000530,1000620,1001610,1001640,1002140,False,False,False,False,False,1,1,1,8230,20,0,False,395,song_kuma
thntak,,3,False,Sakura Secret,Touhou Project×NAMCO SOUNDS (Synchronica),Taku Inoue,9,0.0,0.0,,,,,2019-10-17,Green,Nijiiro,1.0,-7.01,1120,2,4,5,9,0,9390,5420,2840,1480,0,9400,5420,2840,1480,0,1000140,1000460,1001960,1002640,0,False,False,False,False,False,1,1,1,91964,20,0,False,720,song_thntak
thscre,,3,False,Scream out! -Tatsujin Edit.-,Touhou Project Arrange,A-One,9,0.0,0.0,,,,,2015-12-10,White,Nijiiro,1.0,-7.42,1121,3,5,6,8,9,5460,3320,1820,1260,1000,5460,3320,1820,1260,0,1001360,1002240,1002500,1004420,1005600,False,False,False,False,False,1,1,1,48143,20,0,False,721,song_thscre
thzesh,zzthas,3,False,Senshaku Zesshou no Fantasia,Touhou Project Arrange,Hakurei Shrine Reitaisai Collab Unit,9,0.0,0.0,,,,,2016-09-14,Red,Nijiiro,1.0,-7.85,1122,3,5,5,9,0,6150,4040,2520,1390,0,6150,4040,2510,1390,0,1001550,1001960,1003000,1000090,0,False,False,False,False,False,1,1,1,100407,20,0,False,724,song_thzesh
thkanb,,3,False,Stop at the affected part and melt quickly ～ Madness Udongein,Touhou Project Arrange,Arm(IOSYS) feat. miko,9,0.0,0.0,,,,,2020-10-21,Nijiiro,Nijiiro,1.0,-6.59,1123,2,4,7,9,0,6860,4320,2060,1080,0,6860,4320,2050,1080,0,1001040,1001660,1004400,1006100,0,False,False,False,False,False,1,1,1,78000,20,0,False,709,song_thkanb
thusat,,3,False,USATEI,Touhou Project Arrange,COOL&CREATE (Amane + beatMARIO),9,0.0,0.0,,,,,2021-11-18,Nijiiro,NS2,0.71,-4.06,1124,3,5,7,9,0,6800,4320,2140,1440,0,6800,4320,2140,1440,0,1001200,1001180,1001820,1002020,0,False,False,False,False,False,1,1,1,12841,0,0,False,2045,song_thusat
thgs87,,3,False,A flower blooming on phantasm,Touhou Danmaku Kagura,Kishida Kyoudan & the Akeboshi Rockets × Kayoko Kusano,8,0.0,0.0,,,,,2021-08-16,Nijiiro,Nijiiro,1.0,-6.36,1125,3,5,6,8,0,8410,3740,2070,1350,0,8420,3730,2070,1340,1000,1000070,1002460,1001080,1007000,0,False,False,False,False,False,1,1,1,53808,20,0,False,1,song_thgs87
thakeb,,3,False,Akeboshi Rocket,Touhou Project Arrange,Kishida Kyoudan & the Akeboshi Rockets,8,0.0,0.0,,,,,2015-11-05,PS Vita,XB1DLC,1.0,-6.14,1126,3,5,6,8,0,8240,4930,2680,1770,0,8240,4930,2680,1760,0,1000400,1000300,1000640,1004800,0,False,False,False,False,False,1,1,1,59766,20,0,False,700,song_thakeb
xb1_thbad,thbad,3,False,Bad Apple!!,Touhou Project Arrange,Alstroemeria Records feat. nomico,8,0.0,0.0,,,,,2014-01-15,AC0 Momoiro,XB1,1.0,0.0,1127,3,5,6,8,0,5520,3830,2400,1840,0,500,500,500,500,500,1000420,1001130,1003500,1002360,0,False,False,False,False,False,1,1,1,29831,0,0,False,1,song_xb1_thbad
dis2,,3,False,Baroque Hoedown,Disney's Electrical Parade ,Perry & Kingsley,8,0.0,0.0,,,,,2003-10-06,AC5,AC13,0.71,-6.25,1128,2,3,3,8,0,6790,7020,3690,1950,0,19580,7020,19580,19610,0,1000030,1000040,1001790,1004250,0,False,False,False,False,False,1,1,1,10240,0,0,False,1631,song_dis2
9627196,,3,False,Blue Rose Ruin,,Tatsh a.k.a. Zeami,8,0.0,0.0,,,,,2088-08-08,,,1.0,0.0,1129,5,7,8,8,0,4040,2950,2130,1310,0,4065,2967,2145,1307,1420,1001840,1000850,1000480,1003650,0,False,False,False,False,False,1,1,1,32758,0,9627196,False,,song_9627196
fu7bug,,3,False,Boogie Boogie Funassyi,Funassyi Official ,Kishidan,8,0.0,0.0,,,,,2014-08-06,AC0 Kimidori,WiiU2,1.0,-8.41,1130,3,5,6,8,0,7450,4900,2840,1540,0,7450,4900,2840,1540,0,1000450,1001100,1000080,1001000,0,False,False,False,False,False,1,1,1,66574,0,0,False,1303,song_fu7bug
imrdiv,,3,False,Dive to Blue,iMarine Project,Tamaya 2060%/iMarine (CV:Aya Uchida),8,0.0,0.0,,,,,2019-02-28,Blue,Nijiiro,1.0,-7.54,1131,2,2,3,8,0,11930,7280,3790,1560,0,11940,7280,3780,1560,0,1000190,1000780,1002380,1004060,0,False,False,False,False,False,1,1,1,64148,20,0,False,323,song_imrdiv
doctrx,,3,False,Doctor-X Theme,Doctor-X: Surgeon Michiko Daimon,Kan Sawada,8,0.0,0.0,,,,,2015-03-19,WiiU2,Nijiiro,1.0,-4.67,1132,3,5,6,8,0,6880,3690,2110,1560,0,6880,3690,2110,1560,0,1001040,1001710,1002810,1000120,0,False,False,False,False,False,1,1,1,48573,20,0,False,185,song_doctrx
maiahi,,3,False,Dragostea Din Tei -Cover-,O-Zone,Hasebe Yu / Iwasaki Mai / Takimoto Miori,8,0.0,0.0,,,,,2005-12-08,CS6,AC8,0.71,-9.08,1133,3,3,5,8,0,9890,6840,3990,2720,0,9890,6850,19990,20000,0,1000890,1000040,1002290,1000960,0,False,False,False,False,False,1,1,1,15715,0,0,False,1865,song_maiahi
thseek,,3,False,Endless Seeker,Touhou Project Arrange,A-One,8,0.0,0.0,,,,,2015-01-29,AC0 Kimidori,Nijiiro,1.0,-6.15,1134,3,5,6,8,0,6000,3730,2580,1540,0,6010,3740,2580,1540,0,1000100,1000050,1001540,1000760,0,False,False,False,False,False,1,1,1,62168,20,0,False,722,song_thseek
thmhrb,,3,False,"Ephemeral, Great and Splendid Land of Grief",Touhou Project Arrange,Yu-Hei Satellite,8,0.0,0.0,,,,,2016-06-16,3DS3,Nijiiro,1.0,-8.76,1135,2,4,6,8,0,13100,5550,2740,1570,0,13100,5540,2740,1570,0,1000700,1001500,1000100,1001780,0,False,False,False,False,False,1,1,1,56050,20,0,False,711,song_thmhrb
dobfav,,3,False,Favorite Days,DEN-ON-BU,Reina Hidaka (CV: Yuuka Shidomi),8,0.0,0.0,,,,,2020-10-28,Nijiiro,Nijiiro,1.0,-6.39,1136,2,3,7,8,0,10330,5720,2990,1970,0,10330,5720,2990,1960,0,1000880,1000660,1000890,1005010,0,False,False,False,False,False,1,1,1,83904,20,0,False,183,song_dobfav
fu7fu7,,3,False,Funa Funa Funassyi!,Funassyi Official ,Funassyi,8,0.0,0.0,,,,,2014-06-26,3DS2,NSRPG1,1.0,-9.26,1137,3,4,5,8,0,7950,5870,2980,1680,0,7950,5870,2980,1670,0,1000450,1000930,1001760,1005880,0,False,False,False,False,False,1,1,1,45505,0,0,False,1049,song_fu7fu7
th2ksh,,3,False,Futari no Kessho -INNOCENCE-,Touhou Project Arrange,Akatsuki Records,8,0.0,0.0,,,,,2017-09-06,Yellow,Nijiiro,1.0,-7.23,1138,3,5,6,8,7,10290,5590,3120,1710,1790,10290,5590,3120,1710,1790,1000640,1000040,1001600,1003810,1001960,False,False,False,False,False,1,1,1,77721,20,0,False,697,song_th2ksh
49274507,gojira,3,False,Godzilla Main Theme,Godzilla,Akira Ifukube,8,0.0,0.0,,,,,2024-03-14,PTB,TJA,1.0,0.0,1139,3,5,6,8,0,12900,7350,4500,2530,0,22727,12820,7042,3745,1420,1000200,1001150,1001900,1003250,0,False,False,False,False,False,1,1,1,3458,0,49274507,False,,song_49274507
therin,,3,False,"Help me, ERINNNNNN!!",Touhou Project Arrange,beatMARIO,8,0.0,0.0,,,,,2015-01-29,AC0 Kimidori,XB1DLC,1.0,-6.68,1140,3,4,7,8,0,5520,4250,2010,1830,0,5520,4250,2010,1830,0,1001400,1001800,1001840,1002760,0,False,False,False,False,False,1,1,1,7625,20,0,False,705,song_therin
th1682,,3,False,Iro wa Niho e do Chiri nuru o,Touhou Project Arrange,Yu-Hei Satellite,8,0.0,0.0,,,,,2015-03-11,AC0 Murasaki,Nijiiro,1.0,-6.47,1141,2,4,5,8,0,12430,8190,5580,2730,0,12430,8190,5570,2720,0,1000100,1000690,1000460,1000790,0,False,False,False,False,False,1,1,1,61251,20,0,False,698,song_th1682
dobbbl,,3,False,Itadaki Babel (Prod. Kenmochi Hidefumi),DEN-ON-BU,Tama Kurogane (CV: Akina),8,0.0,0.0,,,,,2021-01-16,Nijiiro,NS1,1.0,-7.66,1142,2,3,5,8,0,10590,6290,3250,2020,0,10590,6300,3250,2020,0,1000660,1000020,1002400,1001960,0,False,False,False,False,False,1,1,1,48365,0,0,False,935,song_dobbbl
thnkyo,,3,False,Kokihi no Shinzou - Scarlet Heart -,Touhou Project×NAMCO SOUNDS,kyo(BNSI) feat. asana(IOSYS),8,0.0,0.0,,,,,2015-09-01,AC0 Murasaki,Nijiiro,1.0,-8.89,1143,3,5,6,8,0,8740,5140,2490,1500,0,8740,5140,2480,1490,0,1000220,1000220,1003900,1005000,0,False,False,False,False,False,1,1,1,55385,20,0,False,716,song_thnkyo
thnnak,,3,False,Ladystar Wandering,Touhou Project×NAMCO SOUNDS,Junichi Nakatsuru(BNSI),8,0.0,0.0,,,,,2015-09-01,AC0 Murasaki,Nijiiro,1.0,-6.9,1144,4,6,7,8,0,8750,5390,2640,1900,0,8750,5390,2640,1900,0,1000750,1001070,1002900,1004000,0,False,False,False,False,False,1,1,1,26199,20,0,False,718,song_thnnak
dobma2,,3,False,Mani Mani (Prod. TAKU INOUE),DEN-ON-BU,Kazune Shinonome (CV: Miho Amane),8,0.0,0.0,,,,,2020-11-04,Nijiiro,Nijiiro,1.0,-4.41,1145,2,4,6,8,0,8550,5620,2990,2120,0,8550,5620,2990,2120,0,1000600,1001520,1001300,1001360,0,False,False,False,False,False,1,1,1,70204,20,0,False,184,song_dobma2
thnegp,,3,False,NeGa/PoSi*Love/Call,Touhou Project Arrange,Diao Ye Zong,8,0.0,0.0,,,,,2014-01-15,AC0 Momoiro,Nijiiro,1.0,-7.4,1146,3,4,6,6,8,5240,3780,2000,1540,1280,5240,3780,2000,1540,1270,1001660,1001080,1000400,1000480,1005280,False,False,False,False,False,1,1,1,85113,20,0,False,715,song_thnegp
160114307,,3,False,Neon Sign,PolaPoriPosuPo,chirp×chirp,8,0.0,0.0,,,,,2023-12-25,Nijiiro,TJA,1.0,0.0,1147,3,5,5,8,0,11690,5850,3520,2550,0,11764,5882,3521,2551,1420,1000050,1000900,1001680,1002000,0,False,False,False,False,False,1,1,1,59045,0,160114307,False,,song_160114307
neraiu,,3,False,Nerai Uchi,High School Baseball Instrumentals,Brass Band! Koshien (Linda Yamamoto Cover),8,0.0,0.0,,,,,2010-07-23,iOS,iOS,1.0,-7.21,1148,4,5,6,8,0,5970,4740,2610,1620,0,5970,4740,2610,1610,0,1001020,1001360,1003320,1004320,0,False,False,False,False,False,1,1,1,54975,0,0,False,1525,song_neraiu
rainmk,,3,False,RAINMAKER,Kazuchika Okada Entrance Theme,NJPW (New Japan Pro-Wrestling),8,0.0,0.0,,,,,2015-03-11,AC0 Murasaki,Nijiiro,1.0,-6.76,1149,3,4,5,8,0,6310,3910,2270,1690,0,6310,3910,2270,1690,0,1000180,1000450,1003500,1001810,0,False,False,False,False,False,1,1,1,13402,20,0,False,570,song_rainmk
thnryo,,3,False,Raiko-Taiko-Disco,Touhou Project×NAMCO SOUNDS,Ryo Watanabe,8,0.0,0.0,,,,,2015-09-01,AC0 Murasaki,Nijiiro,1.0,-8.9,1150,3,5,5,8,0,5920,3730,2590,1500,0,5920,3730,2580,1500,0,1001640,1000520,1003400,1002700,0,False,False,False,False,False,1,1,1,15232,20,0,False,719,song_thnryo
